away_team,home_team,away_st_downs,home_st_downs,away_passing_st_downs,home_passing_st_downs,away_rushing_st_downs,home_rushing_st_downs,away_st_downs_from_penalties,home_st_downs_from_penalties,away_rd_down_efficiency,home_rd_down_efficiency,away_th_down_efficiency,home_th_down_efficiency,away_total_plays,home_total_plays,away_total_yards,home_total_yards,away_total_drives,home_total_drives,away_yards_per_play,home_yards_per_play,away_passing,home_passing,away_comp_att,home_comp_att,away_yards_per_pass,home_yards_per_pass,away_interceptions_thrown,home_interceptions_thrown,away_sacks_yards_lost,home_sacks_yards_lost,away_rushing,home_rushing,away_rushing_attempts,home_rushing_attempts,away_yards_per_rush,home_yards_per_rush,away_red_zone_made_att,home_red_zone_made_att,away_penalties,home_penalties,away_turnovers,home_turnovers,away_fumbles_lost,home_fumbles_lost,away_defensive_special_teams_tds,home_defensive_special_teams_tds,away_possession,home_possession,home_wins
1,31,21.0,22.0,15.0,8.0,0.0,14.0,6.0,0.0,0.2727272727272727,0.5,0.0,1.0,65.0,64.0,298.0,351.0,12.0,12.0,4.6,5.5,257.0,99.0,0.5,0.631578947368421,5.4,5.0,2.0,0.0,0.17391304347826086,0.16666666666666666,41.0,252.0,17.0,44.0,2.4,5.7,0.0,0.0,0.1111111111111111,0.07272727272727272,4.0,0.0,2.0,0.0,0.0,0.0,1580,2020,1
29,16,15.0,19.0,9.0,11.0,5.0,6.0,1.0,2.0,0.35294117647058826,0.4444444444444444,0.3333333333333333,0.0,68.0,51.0,260.0,463.0,11.0,12.0,3.8,9.1,180.0,318.0,0.5789473684210527,0.5769230769230769,4.7,11.8,2.0,1.0,0.0,0.1,80.0,145.0,30.0,24.0,2.7,6.0,0.0,0.0,0.12727272727272726,0.18181818181818182,2.0,2.0,0.0,1.0,1.0,2.0,1991,1609,1
0,27,30.0,19.0,15.0,10.0,12.0,8.0,3.0,1.0,0.5333333333333333,0.6,1.0,0.0,79.0,49.0,481.0,316.0,10.0,9.0,6.1,6.4,254.0,230.0,0.6944444444444444,0.6538461538461539,6.9,8.5,1.0,0.0,0.14285714285714285,0.25,227.0,86.0,42.0,22.0,5.4,3.9,0.0,0.0,0.15853658536585366,0.13157894736842105,1.0,0.0,0.0,0.0,0.0,1.0,2403,1197,1
4,10,26.0,17.0,20.0,11.0,5.0,4.0,1.0,2.0,0.4444444444444444,0.3333333333333333,0.0,0.5,85.0,55.0,475.0,368.0,12.0,12.0,5.6,6.7,388.0,283.0,0.6206896551724138,0.5925925925925926,6.6,9.8,2.0,0.0,0.14285714285714285,0.2,87.0,85.0,26.0,26.0,3.3,3.3,0.0,0.0,0.075,0.11428571428571428,2.0,2.0,0.0,2.0,0.0,0.0,2040,1560,1
15,9,19.0,14.0,10.0,10.0,8.0,4.0,1.0,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,65.0,60.0,342.0,314.0,12.0,12.0,5.3,5.2,193.0,234.0,0.5357142857142857,0.6216216216216216,6.9,5.4,0.0,3.0,0.0,0.125,149.0,80.0,37.0,17.0,4.0,4.7,0.0,0.0,0.1,0.17142857142857143,0.0,3.0,0.0,0.0,0.0,0.0,1935,1665,0
21,6,27.0,20.0,21.0,10.0,4.0,7.0,2.0,3.0,0.47058823529411764,0.5,1.0,1.0,80.0,55.0,421.0,361.0,11.0,11.0,5.3,6.6,327.0,178.0,0.6730769230769231,0.7727272727272727,5.8,7.7,2.0,1.0,0.16,0.25,94.0,183.0,24.0,32.0,3.9,5.7,0.0,0.0,0.1724137931034483,0.10606060606060606,3.0,1.0,1.0,0.0,0.0,2.0,1892,1708,1
19,18,25.0,23.0,16.0,16.0,5.0,6.0,4.0,1.0,0.35714285714285715,0.4166666666666667,0.0,0.0,70.0,69.0,427.0,321.0,12.0,12.0,6.1,4.7,328.0,231.0,0.6486486486486487,0.5789473684210527,8.4,5.6,0.0,3.0,0.2,0.125,99.0,90.0,31.0,28.0,3.2,3.2,0.0,0.0,0.0784313725490196,0.10144927536231885,0.0,3.0,0.0,0.0,0.0,1.0,1679,1921,0
28,14,18.0,23.0,13.0,16.0,3.0,4.0,2.0,3.0,0.25,0.4,0.0,0.0,52.0,72.0,365.0,307.0,11.0,12.0,7.0,4.3,309.0,217.0,0.8,0.6097560975609756,10.3,4.8,1.0,4.0,0.0,0.16666666666666666,56.0,90.0,22.0,27.0,2.5,3.3,0.0,0.0,0.12345679012345678,0.140625,3.0,6.0,2.0,2.0,4.0,2.0,1585,2015,0
10,9,13.0,18.0,5.0,9.0,6.0,8.0,2.0,1.0,0.3076923076923077,0.2727272727272727,0.0,0.0,54.0,57.0,251.0,313.0,10.0,10.0,4.6,5.5,115.0,138.0,0.391304347826087,0.6086956521739131,4.6,5.5,1.0,1.0,0.2857142857142857,1.0,136.0,175.0,29.0,32.0,4.7,5.5,0.0,0.0,0.15,0.125,1.0,1.0,0.0,0.0,0.0,0.0,1679,1921,1
22,7,21.0,22.0,12.0,14.0,7.0,6.0,2.0,2.0,0.6428571428571429,0.5833333333333334,0.5,0.0,62.0,60.0,390.0,382.0,9.0,11.0,6.3,6.4,193.0,216.0,0.6666666666666666,0.7714285714285715,5.5,6.0,0.0,1.0,0.16666666666666666,0.1111111111111111,197.0,166.0,27.0,24.0,7.3,6.9,0.0,0.0,0.12,0.12307692307692308,0.0,2.0,0.0,1.0,0.0,1.0,1781,1819,0
20,1,19.0,21.0,14.0,8.0,3.0,10.0,2.0,3.0,0.46153846153846156,0.4,0.0,1.0,58.0,69.0,319.0,321.0,10.0,9.0,5.5,4.7,264.0,173.0,0.6097560975609756,0.5517241379310345,6.4,5.4,0.0,0.0,0.0,0.23076923076923078,55.0,148.0,17.0,37.0,3.2,4.0,0.0,0.0,0.12,0.14,0.0,1.0,0.0,1.0,0.0,0.0,1479,2121,1
19,3,22.0,19.0,18.0,11.0,2.0,7.0,2.0,1.0,0.6,0.36363636363636365,0.0,0.3333333333333333,66.0,59.0,402.0,354.0,11.0,9.0,6.1,6.0,332.0,246.0,0.8108108108108109,0.6176470588235294,8.3,6.6,0.0,1.0,0.3,0.3333333333333333,70.0,108.0,26.0,22.0,2.7,4.9,0.0,0.0,0.1,0.2,0.0,1.0,0.0,0.0,0.0,0.0,1978,1622,0
26,21,21.0,12.0,15.0,2.0,5.0,7.0,1.0,3.0,0.35714285714285715,0.1,0.0,1.0,69.0,47.0,356.0,209.0,13.0,14.0,5.2,4.4,230.0,43.0,0.6944444444444444,0.47058823529411764,5.3,2.2,1.0,2.0,0.21875,0.2,126.0,166.0,26.0,27.0,4.8,6.1,0.0,0.0,0.10975609756097561,0.2,2.0,2.0,1.0,0.0,0.0,2.0,2105,1495,1
6,15,24.0,22.0,12.0,17.0,11.0,4.0,1.0,1.0,0.46153846153846156,0.6666666666666666,1.0,0.0,69.0,60.0,480.0,393.0,10.0,12.0,7.0,6.6,232.0,329.0,0.7142857142857143,0.65,7.5,8.0,1.0,2.0,0.11538461538461539,0.125,248.0,64.0,38.0,19.0,6.5,3.4,0.0,0.0,0.12727272727272726,0.1,4.0,2.0,3.0,0.0,0.0,0.0,1963,1637,1
24,16,23.0,26.0,17.0,18.0,5.0,5.0,1.0,3.0,0.6,0.3333333333333333,0.0,0.6666666666666666,63.0,68.0,458.0,513.0,10.0,11.0,7.3,7.5,377.0,411.0,0.7297297297297297,0.5714285714285714,10.2,9.3,1.0,0.0,0.0,0.2222222222222222,81.0,102.0,26.0,24.0,3.1,4.3,0.0,0.0,0.12727272727272726,0.14,1.0,0.0,0.0,0.0,0.0,0.0,1575,2025,0
0,11,18.0,18.0,11.0,9.0,4.0,7.0,3.0,2.0,0.42857142857142855,0.2,0.0,0.0,65.0,60.0,312.0,328.0,12.0,10.0,4.8,5.5,227.0,216.0,0.7058823529411765,0.5675675675675675,6.7,5.5,0.0,1.0,0.0,0.11764705882352941,85.0,112.0,31.0,21.0,2.7,5.3,0.0,0.0,0.13953488372093023,0.1267605633802817,1.0,2.0,1.0,1.0,0.0,0.0,2017,1583,0
27,18,12.0,27.0,6.0,13.0,4.0,11.0,2.0,3.0,0.26666666666666666,0.5333333333333333,0.0,0.0,59.0,76.0,176.0,420.0,12.0,13.0,3.0,5.5,121.0,239.0,0.4883720930232558,0.6216216216216216,2.6,6.1,2.0,0.0,0.15384615384615385,0.11764705882352941,55.0,181.0,12.0,37.0,4.6,4.9,0.0,0.0,0.08928571428571429,0.08333333333333333,2.0,0.0,0.0,0.0,0.0,2.0,1304,2296,1
12,13,22.0,11.0,12.0,5.0,10.0,6.0,0.0,0.0,0.625,0.38461538461538464,0.0,1.0,70.0,49.0,431.0,185.0,11.0,11.0,6.2,3.8,264.0,105.0,0.7105263157894737,0.5,6.4,3.8,1.0,1.0,0.21428571428571427,0.0,167.0,80.0,29.0,21.0,5.8,3.8,0.0,0.0,0.1,0.1,2.0,1.0,1.0,0.0,0.0,0.0,2250,1350,0
30,25,21.0,19.0,16.0,9.0,4.0,7.0,1.0,3.0,0.3076923076923077,0.35294117647058826,0.0,0.0,67.0,69.0,340.0,296.0,12.0,13.0,5.1,4.3,243.0,125.0,0.6086956521739131,0.53125,5.0,3.4,1.0,0.0,0.15,0.2,97.0,171.0,18.0,32.0,5.4,5.3,0.0,0.0,0.10638297872340426,0.1836734693877551,4.0,0.0,3.0,0.0,0.0,0.0,1525,2075,1
16,21,23.0,16.0,14.0,11.0,8.0,4.0,1.0,1.0,0.47058823529411764,0.38461538461538464,0.0,0.0,78.0,59.0,416.0,369.0,14.0,14.0,5.3,6.3,257.0,229.0,0.5277777777777778,0.5428571428571428,6.9,6.0,0.0,1.0,0.2,0.13636363636363635,159.0,140.0,41.0,21.0,3.9,6.7,0.0,0.0,0.08163265306122448,0.15625,0.0,3.0,0.0,2.0,0.0,0.0,2265,1335,0
11,25,21.0,18.0,12.0,13.0,6.0,3.0,3.0,2.0,0.5263157894736842,0.25,1.0,0.0,77.0,53.0,416.0,210.0,12.0,12.0,5.4,4.0,297.0,131.0,0.5128205128205128,0.6785714285714286,7.2,3.9,2.0,1.0,0.11764705882352941,0.10909090909090909,119.0,79.0,36.0,19.0,3.3,4.2,0.0,0.0,0.14285714285714285,0.125,2.0,3.0,0.0,2.0,1.0,2.0,2198,1402,1
14,20,17.0,15.0,9.0,7.0,8.0,6.0,0.0,2.0,0.375,0.26666666666666666,0.0,1.0,69.0,62.0,265.0,250.0,12.0,11.0,3.8,4.0,148.0,117.0,0.5294117647058824,0.4074074074074074,4.2,4.0,0.0,0.0,0.16666666666666666,0.16666666666666666,117.0,133.0,34.0,33.0,3.4,4.0,0.0,0.0,0.2,0.11428571428571428,1.0,0.0,1.0,0.0,0.0,0.0,1852,1748,1
10,30,21.0,26.0,12.0,23.0,6.0,3.0,3.0,0.0,0.3333333333333333,0.75,1.0,0.0,54.0,73.0,369.0,415.0,10.0,9.0,6.8,5.7,236.0,331.0,0.7142857142857143,0.6938775510204082,6.7,6.5,1.0,1.0,0.0,0.09523809523809523,133.0,84.0,19.0,22.0,7.0,3.8,0.0,0.0,0.2,0.08196721311475409,2.0,1.0,1.0,0.0,0.0,0.0,1517,2083,1
17,19,18.0,20.0,14.0,9.0,1.0,5.0,3.0,6.0,0.3125,0.38461538461538464,0.0,0.0,71.0,64.0,341.0,238.0,13.0,14.0,4.8,3.7,279.0,172.0,0.5510204081632653,0.6111111111111112,5.5,4.5,0.0,0.0,0.08333333333333333,0.14285714285714285,62.0,66.0,20.0,26.0,3.1,2.5,0.0,0.0,0.09090909090909091,0.15151515151515152,1.0,1.0,1.0,1.0,0.0,1.0,1848,1752,1
4,3,29.0,17.0,16.0,9.0,9.0,7.0,4.0,1.0,0.5833333333333334,0.3,1.0,0.3333333333333333,66.0,57.0,473.0,326.0,10.0,10.0,7.2,5.7,321.0,219.0,0.631578947368421,0.71875,8.4,6.4,0.0,2.0,0.0,0.08,152.0,107.0,28.0,23.0,5.4,4.7,0.0,0.0,0.19047619047619047,0.11764705882352941,0.0,2.0,0.0,0.0,0.0,0.0,1734,1866,0
8,31,14.0,22.0,8.0,17.0,3.0,3.0,3.0,2.0,0.3076923076923077,0.29411764705882354,0.0,0.6666666666666666,59.0,79.0,236.0,363.0,15.0,13.0,4.0,4.6,139.0,258.0,0.5416666666666666,0.5185185185185185,5.3,4.4,0.0,1.0,0.2,0.16,97.0,105.0,33.0,21.0,2.9,5.0,0.0,0.0,0.12903225806451613,0.1111111111111111,1.0,2.0,1.0,1.0,1.0,0.0,1727,1873,0
5,2,24.0,20.0,14.0,10.0,6.0,9.0,4.0,1.0,0.5384615384615384,0.46153846153846156,0.0,0.3333333333333333,68.0,62.0,392.0,270.0,9.0,10.0,5.8,4.4,246.0,178.0,0.7586206896551724,0.6,7.9,4.7,0.0,0.0,0.125,0.23076923076923078,146.0,92.0,37.0,24.0,3.9,3.8,0.0,0.0,0.15,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,1975,1625,0
6,12,17.0,25.0,10.0,16.0,6.0,7.0,1.0,2.0,0.25,0.36363636363636365,0.6666666666666666,0.5,57.0,61.0,255.0,355.0,10.0,10.0,4.5,5.8,169.0,215.0,0.45714285714285713,0.7272727272727273,4.7,6.3,0.0,0.0,0.125,0.14285714285714285,86.0,140.0,21.0,27.0,4.1,5.2,0.0,0.0,0.12727272727272726,0.15,0.0,0.0,0.0,0.0,0.0,0.0,1607,1993,1
23,29,15.0,17.0,8.0,11.0,6.0,5.0,1.0,1.0,0.16666666666666666,0.3076923076923077,0.0,0.0,62.0,59.0,344.0,299.0,13.0,13.0,5.5,5.1,209.0,197.0,0.5,0.6470588235294118,7.5,5.3,1.0,2.0,0.0,0.13636363636363635,135.0,102.0,34.0,22.0,4.0,4.6,0.0,0.0,0.1,0.125,1.0,4.0,0.0,2.0,0.0,0.0,1738,1862,0
15,0,11.0,28.0,7.0,21.0,4.0,4.0,0.0,3.0,0.2,0.5,0.0,0.5,58.0,83.0,293.0,434.0,13.0,15.0,5.1,5.2,190.0,415.0,0.5172413793103449,0.5806451612903226,6.3,6.3,1.0,4.0,0.5,0.18181818181818182,103.0,19.0,28.0,17.0,3.7,1.1,0.0,0.0,0.1111111111111111,0.2,2.0,6.0,1.0,2.0,2.0,0.0,1662,1938,0
24,28,14.0,29.0,12.0,16.0,2.0,11.0,0.0,2.0,0.08333333333333333,0.38461538461538464,0.6666666666666666,0.0,60.0,71.0,252.0,530.0,12.0,13.0,4.2,7.5,201.0,305.0,0.5238095238095238,0.7333333333333333,4.7,10.2,1.0,0.0,0.08333333333333333,0.0,51.0,225.0,17.0,41.0,3.0,5.5,0.0,0.0,0.2,0.14705882352941177,1.0,1.0,0.0,1.0,0.0,0.0,1486,2114,1
9,26,15.0,16.0,10.0,15.0,4.0,0.0,1.0,1.0,0.5,0.14285714285714285,0.0,0.5,52.0,65.0,317.0,265.0,10.0,10.0,6.1,4.1,204.0,258.0,0.9473684210526315,0.6153846153846154,8.9,4.6,0.0,1.0,0.14285714285714285,0.125,113.0,7.0,29.0,9.0,3.9,0.8,0.0,0.0,0.125,0.13725490196078433,0.0,1.0,0.0,0.0,0.0,0.0,1876,1724,0
29,14,21.0,18.0,10.0,9.0,9.0,8.0,2.0,1.0,0.5833333333333334,0.4444444444444444,0.0,0.0,60.0,47.0,289.0,339.0,8.0,6.0,4.8,7.2,176.0,216.0,0.6551724137931034,0.9,5.9,10.3,1.0,1.0,0.2,0.25,113.0,123.0,30.0,26.0,3.8,4.7,0.0,0.0,0.13513513513513514,0.14814814814814814,4.0,2.0,3.0,1.0,0.0,4.0,1891,1709,1
28,13,20.0,22.0,17.0,15.0,2.0,5.0,1.0,2.0,0.6428571428571429,0.35714285714285715,0.0,1.0,61.0,72.0,359.0,366.0,11.0,11.0,5.9,5.1,291.0,275.0,0.7714285714285715,0.6190476190476191,8.3,5.9,2.0,1.0,0.0,0.20833333333333334,68.0,91.0,26.0,25.0,2.6,3.6,0.0,0.0,0.1724137931034483,0.0963855421686747,2.0,1.0,0.0,0.0,1.0,0.0,1837,1763,0
27,20,18.0,17.0,9.0,10.0,8.0,4.0,1.0,3.0,0.35714285714285715,0.3125,1.0,0.0,62.0,65.0,282.0,290.0,13.0,12.0,4.5,4.5,145.0,174.0,0.625,0.5405405405405406,5.8,4.6,0.0,2.0,0.125,0.5,137.0,116.0,37.0,27.0,3.7,4.3,0.0,0.0,0.10975609756097561,0.12903225806451613,0.0,2.0,0.0,0.0,0.0,0.0,1892,1708,0
26,19,16.0,20.0,13.0,11.0,3.0,8.0,0.0,1.0,0.26666666666666666,0.4,0.5,0.0,66.0,70.0,340.0,384.0,13.0,14.0,5.2,5.5,286.0,208.0,0.5,0.4666666666666667,6.0,6.7,1.0,1.0,0.1,0.1,54.0,176.0,18.0,39.0,3.0,4.5,0.0,0.0,0.14035087719298245,0.2,2.0,1.0,1.0,0.0,0.0,0.0,1590,2010,1
25,22,21.0,12.0,10.0,8.0,9.0,4.0,2.0,0.0,0.42857142857142855,0.25,0.0,0.0,65.0,55.0,365.0,339.0,14.0,17.0,5.6,6.2,205.0,180.0,0.7307692307692307,0.5714285714285714,7.1,4.9,0.0,1.0,0.125,0.1,160.0,159.0,36.0,18.0,4.4,8.8,0.0,0.0,0.13513513513513514,0.1323529411764706,1.0,5.0,1.0,4.0,3.0,0.0,2221,1379,0
8,1,20.0,27.0,13.0,22.0,5.0,4.0,2.0,1.0,0.36363636363636365,0.6842105263157895,0.0,0.0,58.0,75.0,365.0,516.0,10.0,10.0,6.3,6.9,281.0,419.0,0.5789473684210527,0.625,7.0,8.6,0.0,0.0,0.2222222222222222,0.07142857142857142,84.0,97.0,18.0,26.0,4.7,3.7,0.0,0.0,0.10126582278481013,0.12087912087912088,0.0,0.0,0.0,0.0,0.0,0.0,1506,2094,1
11,6,18.0,24.0,6.0,11.0,9.0,9.0,3.0,4.0,0.45454545454545453,0.2,0.0,0.6,50.0,75.0,330.0,337.0,9.0,10.0,6.6,4.5,201.0,186.0,0.5652173913043478,0.5897435897435898,8.7,4.3,0.0,0.0,0.0,0.13793103448275862,129.0,151.0,27.0,32.0,4.8,4.7,0.0,0.0,0.11666666666666667,0.13402061855670103,0.0,0.0,0.0,0.0,0.0,0.0,1480,2120,0
30,17,26.0,19.0,16.0,11.0,8.0,6.0,2.0,2.0,0.6666666666666666,0.5454545454545454,0.0,1.0,68.0,59.0,434.0,279.0,9.0,9.0,6.4,4.7,285.0,215.0,0.6666666666666666,0.7105263157894737,8.4,5.5,0.0,2.0,0.0,0.2,149.0,64.0,34.0,20.0,4.4,3.2,0.0,0.0,0.11904761904761904,0.075,0.0,2.0,0.0,0.0,0.0,0.0,2130,1470,0
7,18,17.0,21.0,13.0,13.0,4.0,8.0,0.0,0.0,0.18181818181818182,0.36363636363636365,1.0,0.0,57.0,61.0,304.0,374.0,11.0,11.0,5.3,6.1,230.0,256.0,0.6578947368421053,0.7037037037037037,5.5,8.8,0.0,0.0,0.4444444444444444,0.16666666666666666,74.0,118.0,15.0,32.0,4.9,3.7,0.0,0.0,0.2,0.16666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,1557,2043,1
16,23,23.0,25.0,10.0,19.0,10.0,2.0,3.0,4.0,0.4166666666666667,0.35714285714285715,0.0,0.5,63.0,75.0,515.0,424.0,14.0,13.0,8.2,5.7,237.0,402.0,0.6,0.6451612903225806,7.6,6.3,0.0,3.0,0.1,0.125,278.0,22.0,32.0,11.0,8.7,2.0,0.0,0.0,0.1206896551724138,0.1125,1.0,3.0,1.0,0.0,0.0,0.0,1684,1916,0
21,10,16.0,28.0,4.0,12.0,10.0,13.0,2.0,3.0,0.3,0.3333333333333333,0.0,1.0,53.0,71.0,287.0,385.0,10.0,10.0,5.4,5.4,44.0,190.0,0.5,0.68,1.7,7.3,1.0,0.0,0.21052631578947367,0.125,243.0,195.0,27.0,45.0,9.0,4.3,0.0,0.0,0.18181818181818182,0.08163265306122448,2.0,0.0,1.0,0.0,0.0,0.0,1440,2160,1
12,15,22.0,13.0,12.0,6.0,9.0,4.0,1.0,3.0,0.46153846153846156,0.2,0.5,0.0,69.0,48.0,349.0,182.0,13.0,10.0,5.1,3.8,191.0,114.0,0.7,0.4166666666666667,5.6,4.4,1.0,1.0,0.16,0.18181818181818182,158.0,68.0,35.0,22.0,4.5,3.1,0.0,0.0,0.05042016806722689,0.175,2.0,1.0,1.0,0.0,0.0,2.0,2115,1485,0
0,5,18.0,21.0,14.0,16.0,3.0,3.0,1.0,2.0,0.3,0.5,0.0,0.0,54.0,63.0,377.0,453.0,9.0,10.0,7.0,7.2,312.0,330.0,0.7142857142857143,0.7058823529411765,8.7,8.9,0.0,0.0,0.1111111111111111,0.25,65.0,123.0,18.0,26.0,3.6,4.7,0.0,0.0,0.14,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1637,1963,1
2,24,24.0,20.0,13.0,14.0,10.0,5.0,1.0,1.0,0.375,0.5555555555555556,0.5,0.0,77.0,54.0,447.0,371.0,12.0,9.0,5.8,6.9,226.0,231.0,0.5365853658536586,0.7777777777777778,4.7,8.0,1.0,0.0,0.15217391304347827,0.25,221.0,140.0,29.0,25.0,7.6,5.6,0.0,0.0,0.1206896551724138,0.11428571428571428,2.0,2.0,1.0,2.0,0.0,2.0,2010,1590,1
1,17,24.0,20.0,10.0,14.0,11.0,2.0,3.0,4.0,0.2727272727272727,0.1,1.0,0.5,65.0,63.0,359.0,337.0,11.0,11.0,5.5,5.3,221.0,300.0,0.6923076923076923,0.5957446808510638,7.9,5.9,1.0,2.0,0.3333333333333333,0.13333333333333333,138.0,37.0,37.0,12.0,3.7,3.1,0.0,0.0,0.15,0.08695652173913043,2.0,3.0,1.0,1.0,2.0,0.0,2146,1454,0
15,13,21.0,15.0,11.0,10.0,7.0,5.0,3.0,0.0,0.35714285714285715,0.46153846153846156,0.5,0.5,70.0,58.0,318.0,275.0,11.0,12.0,4.5,4.7,189.0,199.0,0.6304347826086957,0.7,3.8,6.6,2.0,0.0,0.15384615384615385,0.0,129.0,76.0,20.0,28.0,6.5,2.7,0.0,0.0,0.2,0.125,4.0,1.0,2.0,1.0,0.0,0.0,1785,1815,1
22,8,17.0,13.0,7.0,10.0,10.0,2.0,0.0,1.0,0.47058823529411764,0.15384615384615385,1.0,0.0,60.0,56.0,293.0,255.0,11.0,12.0,4.9,4.6,116.0,201.0,0.4090909090909091,0.5897435897435898,5.0,4.9,0.0,3.0,0.16666666666666666,0.125,177.0,54.0,37.0,15.0,4.8,3.6,0.0,0.0,0.10256410256410256,0.1044776119402985,0.0,4.0,0.0,1.0,2.0,0.0,1993,1607,0
30,21,23.0,18.0,19.0,9.0,2.0,8.0,2.0,1.0,0.1111111111111111,0.26666666666666666,0.0,0.0,61.0,68.0,368.0,403.0,13.0,13.0,6.0,5.9,308.0,207.0,0.6666666666666666,0.75,7.0,6.1,1.0,0.0,0.09523809523809523,0.14285714285714285,60.0,196.0,17.0,34.0,3.5,5.8,0.0,0.0,0.10526315789473684,0.14893617021276595,2.0,0.0,1.0,0.0,0.0,0.0,1536,2064,1
7,4,35.0,27.0,20.0,14.0,11.0,8.0,4.0,5.0,0.6363636363636364,0.5833333333333334,1.0,0.0,71.0,68.0,481.0,347.0,10.0,11.0,6.8,5.1,319.0,230.0,0.675,0.6052631578947368,7.4,5.9,1.0,0.0,0.16666666666666666,0.14285714285714285,162.0,117.0,28.0,29.0,5.8,4.0,0.0,0.0,0.0945945945945946,0.0958904109589041,3.0,0.0,2.0,0.0,0.0,0.0,2030,1570,1
5,24,25.0,21.0,20.0,17.0,3.0,4.0,2.0,0.0,0.5,0.4,0.0,0.0,71.0,62.0,454.0,440.0,12.0,12.0,6.4,7.1,408.0,292.0,0.6538461538461539,0.65625,7.7,8.8,1.0,1.0,0.3333333333333333,0.16666666666666666,46.0,148.0,18.0,29.0,2.6,5.1,0.0,0.0,0.11320754716981132,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,1955,1645,1
14,16,23.0,12.0,16.0,10.0,6.0,2.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,65.0,43.0,426.0,279.0,10.0,8.0,6.6,6.5,323.0,205.0,0.7837837837837838,0.7,8.3,9.8,2.0,0.0,0.14285714285714285,0.2,103.0,74.0,26.0,22.0,4.0,3.4,0.0,0.0,0.2,0.2,2.0,0.0,0.0,0.0,0.0,3.0,2201,1399,1
28,11,18.0,19.0,15.0,11.0,2.0,4.0,1.0,4.0,0.23076923076923078,0.0,0.0,0.0,61.0,64.0,360.0,250.0,16.0,15.0,5.9,3.9,295.0,198.0,0.7105263157894737,0.5833333333333334,7.6,4.6,0.0,2.0,0.16666666666666666,0.16279069767441862,65.0,52.0,22.0,21.0,3.0,2.5,0.0,0.0,0.11666666666666667,0.15555555555555556,2.0,2.0,2.0,0.0,3.0,0.0,1706,1894,0
23,27,19.0,22.0,15.0,15.0,4.0,4.0,0.0,3.0,0.4444444444444444,0.4166666666666667,0.0,1.0,73.0,62.0,422.0,419.0,14.0,13.0,5.8,6.8,350.0,341.0,0.6304347826086957,0.6176470588235294,7.1,10.0,1.0,1.0,0.16666666666666666,0.0,72.0,78.0,24.0,28.0,3.0,2.8,0.0,0.0,0.09523809523809523,0.0975609756097561,3.0,1.0,2.0,0.0,0.0,1.0,2002,1598,1
31,10,11.0,20.0,5.0,11.0,4.0,7.0,2.0,2.0,0.18181818181818182,0.38461538461538464,0.0,1.0,50.0,67.0,185.0,363.0,11.0,12.0,3.7,5.4,101.0,189.0,0.48,0.65,3.6,7.9,1.0,0.0,0.0967741935483871,0.18181818181818182,84.0,174.0,22.0,43.0,3.8,4.0,0.0,0.0,0.17142857142857143,0.15555555555555556,3.0,2.0,2.0,2.0,2.0,0.0,1429,2171,1
0,2,14.0,23.0,8.0,14.0,5.0,3.0,1.0,6.0,0.38461538461538464,0.1,0.0,1.0,54.0,66.0,294.0,369.0,12.0,14.0,5.4,5.6,193.0,278.0,0.7307692307692307,0.6829268292682927,6.7,6.5,0.0,1.0,0.1875,0.18181818181818182,101.0,91.0,25.0,23.0,4.0,4.0,0.0,0.0,0.17333333333333334,0.12,0.0,2.0,0.0,1.0,5.0,0.0,1678,1922,0
18,25,13.0,8.0,6.0,4.0,6.0,4.0,1.0,0.0,0.21428571428571427,0.15384615384615385,0.0,0.0,62.0,56.0,215.0,249.0,14.0,13.0,3.5,4.4,88.0,134.0,0.5384615384615384,0.5454545454545454,3.3,4.1,2.0,2.0,0.14285714285714285,0.0,127.0,115.0,35.0,23.0,3.6,5.0,0.0,0.0,0.08571428571428572,0.10204081632653061,2.0,4.0,0.0,2.0,0.0,0.0,1868,1732,0
6,0,22.0,22.0,15.0,20.0,6.0,1.0,1.0,1.0,0.5,0.47058823529411764,0.0,1.0,62.0,75.0,437.0,458.0,13.0,13.0,7.0,6.1,288.0,423.0,0.7037037037037037,0.5967741935483871,9.6,6.6,1.0,2.0,0.1875,0.1111111111111111,149.0,35.0,32.0,11.0,4.7,3.2,0.0,0.0,0.12195121951219512,0.15555555555555556,1.0,3.0,0.0,1.0,0.0,0.0,1902,1698,0
4,31,25.0,25.0,11.0,15.0,12.0,6.0,2.0,4.0,0.7333333333333333,0.3,0.0,0.3333333333333333,66.0,67.0,475.0,405.0,11.0,14.0,7.2,6.0,323.0,286.0,0.6666666666666666,0.7222222222222222,12.0,7.5,0.0,1.0,0.0,0.13333333333333333,152.0,119.0,39.0,29.0,3.9,4.1,0.0,0.0,0.21621621621621623,0.14285714285714285,1.0,5.0,1.0,4.0,3.0,0.0,1774,1826,0
